"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11";"MEU1";"MEU1_L1";"MEU1_L2";"MEU1_L3";"MEU1_L4";"MEU1_L5";"MEU1_L6";"MEU1_L7";"MEU1_L8";"MEU1_L9";"MEU1_L10";"MEU1_L11";"MEU3";"MEU3_L1";"MEU3_L2";"MEU3_L3";"MEU3_L4";"MEU3_L5";"MEU3_L6";"MEU3_L7";"MEU3_L8";"MEU3_L9";"MEU3_L10";"MEU3_L11";"MEU12";"MEU12_L1";"MEU12_L2";"MEU12_L3";"MEU12_L4";"MEU12_L5";"MEU12_L6";"MEU12_L7";"MEU12_L8";"MEU12_L9";"MEU12_L10";"MEU12_L11";"FEU1";"FEU1_L1";"FEU1_L2";"FEU1_L3";"FEU1_L4";"FEU1_L5";"FEU1_L6";"FEU1_L7";"FEU1_L8";"FEU1_L9";"FEU1_L10";"FEU1_L11";"FEU3";"FEU3_L1";"FEU3_L2";"FEU3_L3";"FEU3_L4";"FEU3_L5";"FEU3_L6";"FEU3_L7";"FEU3_L8";"FEU3_L9";"FEU3_L10";"FEU3_L11";"FEU12";"FEU12_L1";"FEU12_L2";"FEU12_L3";"FEU12_L4";"FEU12_L5";"FEU12_L6";"FEU12_L7";"FEU12_L8";"FEU12_L9";"FEU12_L10";"FEU12_L11"
0,049;-0,693;-1,071;-1,014;-0,87;-0,366;-0,246;0,24;0,407;0,462;0,258;0,0590000000000001;-0,623770562;-0,636700372;-0,982983541;-0,792740568;-1,164375465;-1,686415127;-2,308292209;-2,130223736;-2,673616924;-2,665205675;-3,250493229;-3,706371851;-0,149889523;-0,172817495;-0,051360935;-0,306570598;-0,092270369;-0,142486529;0,407698298;0,203422171;0,146931784;0,329250748;0,812867112;1,196594794;0,45217858;0,517883884;0,602089338;0,623552287;0,702841542;0,999731694;0,957938785;1,139780733;1,617746371;1,656060436;1,928185229;2,024872756;-0,257104797;-0,264562388;-0,255826063;-0,136239453;0,012966014;0,11627213;0,163148027;0,184737741;0,303422087;0,366876277;0,217187243;0,149054349;-0,200900811;-0,214147457;-0,335926143;-0,867554147;-0,939335133;-0,836193623;-0,694729098;-1,119733447;-1,146315313;-1,307552801;-1,100469922;-0,861035126;0,587237741;0,46855931;0,256240788;0,057522136;-0,040253427;-0,302399446;-0,332690264;-0,409157918;-0,502407827;-0,593695045;-0,451507543;-0,49267527;-1,161949624;-1,203838229;-1,137925304;-1,073107253;-1,252022941;-1,282767349;-1,441046031;-1,223804079;-1,106135128;-1,342272384;-1,103602863;-0,942723462;-1,030838152;-0,957181834;-1,136186681;-1,172509628;-1,243841656;-1,29497519;-1,199410875;-1,171492135;-0,879954315;-1,027121825;-1,037830438;-0,949861765;6,762152341;6,817797971;6,876570183;6,928448881;6,974043622;7,028210138;7,093289164;7,156528284;7,212886761;7,266461872;7,32400555;7,387290026;8,290755683;8,355960408;8,424743039;8,484909663;8,53743791;8,593378551;8,655583684;8,716113603;8,772384416;8,824669569;8,87753873;8,933426373;9,814528688;9,861789386;9,911521261;9,958316283;10,001841686;10,044753755;10,088743066;10,13271321;10,175636406;10,215688877;10,254765953;10,294385379;11,778368808;11,916167883;11,952719237;11,899246786;11,784323351;11,591137048;11,405110881;11,205984179;11,00206534;10,77066961;10,529344258;10,285643295;12,060029749;12,167978134;12,1985805;12,160731799;12,073827967;11,92736427;11,783980871;11,630063656;11,471398532;11,292463973;11,106509007;10,92043103;11,985155715;12,022017757;12,03621778;12,030477319;12,008323381;11,967979937;11,926053641;11,879801025;11,830641928;11,774997944;11,716859403;11,659824189
0,593;0,049;-0,693;-1,071;-1,014;-0,87;-0,366;-0,246;0,24;0,407;0,462;0,258;-0,758765264;-0,623770562;-0,636700372;-0,982983541;-0,792740568;-1,164375465;-1,686415127;-2,308292209;-2,130223736;-2,673616924;-2,665205675;-3,250493229;-0,059428009;-0,149889523;-0,172817495;-0,051360935;-0,306570598;-0,092270369;-0,142486529;0,407698298;0,203422171;0,146931784;0,329250748;0,812867112;0,441469036;0,45217858;0,517883884;0,602089338;0,623552287;0,702841542;0,999731694;0,957938785;1,139780733;1,617746371;1,656060436;1,928185229;-0,347277963;-0,257104797;-0,264562388;-0,255826063;-0,136239453;0,012966014;0,11627213;0,163148027;0,184737741;0,303422087;0,366876277;0,217187243;-0,138999649;-0,200900811;-0,214147457;-0,335926143;-0,867554147;-0,939335133;-0,836193623;-0,694729098;-1,119733447;-1,146315313;-1,307552801;-1,100469922;0,691192936;0,587237741;0,46855931;0,256240788;0,057522136;-0,040253427;-0,302399446;-0,332690264;-0,409157918;-0,502407827;-0,593695045;-0,451507543;-0,878542293;-1,161949624;-1,203838229;-1,137925304;-1,073107253;-1,252022941;-1,282767349;-1,441046031;-1,223804079;-1,106135128;-1,342272384;-1,103602863;-0,939061076;-1,030838152;-0,957181834;-1,136186681;-1,172509628;-1,243841656;-1,29497519;-1,199410875;-1,171492135;-0,879954315;-1,027121825;-1,037830438;6,712773634;6,762152341;6,817797971;6,876570183;6,928448881;6,974043622;7,028210138;7,093289164;7,156528284;7,212886761;7,266461872;7,32400555;8,231356703;8,290755683;8,355960408;8,424743039;8,484909663;8,53743791;8,593378551;8,655583684;8,716113603;8,772384416;8,824669569;8,87753873;9,771819703;9,814528688;9,861789386;9,911521261;9,958316283;10,001841686;10,044753755;10,088743066;10,13271321;10,175636406;10,215688877;10,254765953;11,533192547;11,778368808;11,916167883;11,952719237;11,899246786;11,784323351;11,591137048;11,405110881;11,205984179;11,00206534;10,77066961;10,529344258;11,870209136;12,060029749;12,167978134;12,1985805;12,160731799;12,073827967;11,92736427;11,783980871;11,630063656;11,471398532;11,292463973;11,106509007;11,924140822;11,985155715;12,022017757;12,03621778;12,030477319;12,008323381;11,967979937;11,926053641;11,879801025;11,830641928;11,774997944;11,716859403
-0,25;0,593;0,049;-0,693;-1,071;-1,014;-0,87;-0,366;-0,246;0,24;0,407;0,462;-1,012628116;-0,758765264;-0,623770562;-0,636700372;-0,982983541;-0,792740568;-1,164375465;-1,686415127;-2,308292209;-2,130223736;-2,673616924;-2,665205675;0,081190478;-0,059428009;-0,149889523;-0,172817495;-0,051360935;-0,306570598;-0,092270369;-0,142486529;0,407698298;0,203422171;0,146931784;0,329250748;0,294651026;0,441469036;0,45217858;0,517883884;0,602089338;0,623552287;0,702841542;0,999731694;0,957938785;1,139780733;1,617746371;1,656060436;-0,460277612;-0,347277963;-0,257104797;-0,264562388;-0,255826063;-0,136239453;0,012966014;0,11627213;0,163148027;0,184737741;0,303422087;0,366876277;-0,062531966;-0,138999649;-0,200900811;-0,214147457;-0,335926143;-0,867554147;-0,939335133;-0,836193623;-0,694729098;-1,119733447;-1,146315313;-1,307552801;0,644466484;0,691192936;0,587237741;0,46855931;0,256240788;0,057522136;-0,040253427;-0,302399446;-0,332690264;-0,409157918;-0,502407827;-0,593695045;-0,706594396;-0,878542293;-1,161949624;-1,203838229;-1,137925304;-1,073107253;-1,252022941;-1,282767349;-1,441046031;-1,223804079;-1,106135128;-1,342272384;-0,483960263;-0,939061076;-1,030838152;-0,957181834;-1,136186681;-1,172509628;-1,243841656;-1,29497519;-1,199410875;-1,171492135;-0,879954315;-1,027121825;6,664073793;6,712773634;6,762152341;6,817797971;6,876570183;6,928448881;6,974043622;7,028210138;7,093289164;7,156528284;7,212886761;7,266461872;8,17262768;8,231356703;8,290755683;8,355960408;8,424743039;8,484909663;8,53743791;8,593378551;8,655583684;8,716113603;8,772384416;8,824669569;9,72945348;9,771819703;9,814528688;9,861789386;9,911521261;9,958316283;10,001841686;10,044753755;10,088743066;10,13271321;10,175636406;10,215688877;11,20502886;11,533192547;11,778368808;11,916167883;11,952719237;11,899246786;11,784323351;11,591137048;11,405110881;11,205984179;11,00206534;10,77066961;11,617389942;11,870209136;12,060029749;12,167978134;12,1985805;12,160731799;12,073827967;11,92736427;11,783980871;11,630063656;11,471398532;11,292463973;11,844050199;11,924140822;11,985155715;12,022017757;12,03621778;12,030477319;12,008323381;11,967979937;11,926053641;11,879801025;11,830641928;11,774997944
-0,515;-0,25;0,593;0,049;-0,693;-1,071;-1,014;-0,87;-0,366;-0,246;0,24;0,407;-1,335807233;-1,012628116;-0,758765264;-0,623770562;-0,636700372;-0,982983541;-0,792740568;-1,164375465;-1,686415127;-2,308292209;-2,130223736;-2,673616924;0,393845485;0,081190478;-0,059428009;-0,149889523;-0,172817495;-0,051360935;-0,306570598;-0,092270369;-0,142486529;0,407698298;0,203422171;0,146931784;0,219782135;0,294651026;0,441469036;0,45217858;0,517883884;0,602089338;0,623552287;0,702841542;0,999731694;0,957938785;1,139780733;1,617746371;-0,635968968;-0,460277612;-0,347277963;-0,257104797;-0,264562388;-0,255826063;-0,136239453;0,012966014;0,11627213;0,163148027;0,184737741;0,303422087;0,014866015;-0,062531966;-0,138999649;-0,200900811;-0,214147457;-0,335926143;-0,867554147;-0,939335133;-0,836193623;-0,694729098;-1,119733447;-1,146315313;0,703332311;0,644466484;0,691192936;0,587237741;0,46855931;0,256240788;0,057522136;-0,040253427;-0,302399446;-0,332690264;-0,409157918;-0,502407827;-0,342657311;-0,706594396;-0,878542293;-1,161949624;-1,203838229;-1,137925304;-1,073107253;-1,252022941;-1,282767349;-1,441046031;-1,223804079;-1,106135128;-0,310614214;-0,483960263;-0,939061076;-1,030838152;-0,957181834;-1,136186681;-1,172509628;-1,243841656;-1,29497519;-1,199410875;-1,171492135;-0,879954315;6,618816557;6,664073793;6,712773634;6,762152341;6,817797971;6,876570183;6,928448881;6,974043622;7,028210138;7,093289164;7,156528284;7,212886761;8,117788144;8,17262768;8,231356703;8,290755683;8,355960408;8,424743039;8,484909663;8,53743791;8,593378551;8,655583684;8,716113603;8,772384416;9,68990293;9,72945348;9,771819703;9,814528688;9,861789386;9,911521261;9,958316283;10,001841686;10,044753755;10,088743066;10,13271321;10,175636406;10,859911031;11,20502886;11,533192547;11,778368808;11,916167883;11,952719237;11,899246786;11,784323351;11,591137048;11,405110881;11,205984179;11,00206534;11,34860724;11,617389942;11,870209136;12,060029749;12,167978134;12,1985805;12,160731799;12,073827967;11,92736427;11,783980871;11,630063656;11,471398532;11,756870093;11,844050199;11,924140822;11,985155715;12,022017757;12,03621778;12,030477319;12,008323381;11,967979937;11,926053641;11,879801025;11,830641928
-0,557;-0,515;-0,25;0,593;0,049;-0,693;-1,071;-1,014;-0,87;-0,366;-0,246;0,24;-1,254688285;-1,335807233;-1,012628116;-0,758765264;-0,623770562;-0,636700372;-0,982983541;-0,792740568;-1,164375465;-1,686415127;-2,308292209;-2,130223736;0,208702549;0,393845485;0,081190478;-0,059428009;-0,149889523;-0,172817495;-0,051360935;-0,306570598;-0,092270369;-0,142486529;0,407698298;0,203422171;0,073628622;0,219782135;0,294651026;0,441469036;0,45217858;0,517883884;0,602089338;0,623552287;0,702841542;0,999731694;0,957938785;1,139780733;-0,650841454;-0,635968968;-0,460277612;-0,347277963;-0,257104797;-0,264562388;-0,255826063;-0,136239453;0,012966014;0,11627213;0,163148027;0,184737741;-0,17164395;0,014866015;-0,062531966;-0,138999649;-0,200900811;-0,214147457;-0,335926143;-0,867554147;-0,939335133;-0,836193623;-0,694729098;-1,119733447;0,630301874;0,703332311;0,644466484;0,691192936;0,587237741;0,46855931;0,256240788;0,057522136;-0,040253427;-0,302399446;-0,332690264;-0,409157918;-0,249536623;-0,342657311;-0,706594396;-0,878542293;-1,161949624;-1,203838229;-1,137925304;-1,073107253;-1,252022941;-1,282767349;-1,441046031;-1,223804079;-0,594166166;-0,310614214;-0,483960263;-0,939061076;-1,030838152;-0,957181834;-1,136186681;-1,172509628;-1,243841656;-1,29497519;-1,199410875;-1,171492135;6,579014376;6,618816557;6,664073793;6,712773634;6,762152341;6,817797971;6,876570183;6,928448881;6,974043622;7,028210138;7,093289164;7,156528284;8,070051058;8,117788144;8,17262768;8,231356703;8,290755683;8,355960408;8,424743039;8,484909663;8,53743791;8,593378551;8,655583684;8,716113603;9,654987766;9,68990293;9,72945348;9,771819703;9,814528688;9,861789386;9,911521261;9,958316283;10,001841686;10,044753755;10,088743066;10,13271321;10,527891623;10,859911031;11,20502886;11,533192547;11,778368808;11,916167883;11,952719237;11,899246786;11,784323351;11,591137048;11,405110881;11,205984179;11,087422612;11,34860724;11,617389942;11,870209136;12,060029749;12,167978134;12,1985805;12,160731799;12,073827967;11,92736427;11,783980871;11,630063656;11,670357371;11,756870093;11,844050199;11,924140822;11,985155715;12,022017757;12,03621778;12,030477319;12,008323381;11,967979937;11,926053641;11,879801025
-0,549;-0,557;-0,515;-0,25;0,593;0,049;-0,693;-1,071;-1,014;-0,87;-0,366;-0,246;-1,46534665;-1,254688285;-1,335807233;-1,012628116;-0,758765264;-0,623770562;-0,636700372;-0,982983541;-0,792740568;-1,164375465;-1,686415127;-2,308292209;-0,020228549;0,208702549;0,393845485;0,081190478;-0,059428009;-0,149889523;-0,172817495;-0,051360935;-0,306570598;-0,092270369;-0,142486529;0,407698298;0,26931521;0,073628622;0,219782135;0,294651026;0,441469036;0,45217858;0,517883884;0,602089338;0,623552287;0,702841542;0,999731694;0,957938785;-0,592445873;-0,650841454;-0,635968968;-0,460277612;-0,347277963;-0,257104797;-0,264562388;-0,255826063;-0,136239453;0,012966014;0,11627213;0,163148027;-0,103684312;-0,17164395;0,014866015;-0,062531966;-0,138999649;-0,200900811;-0,214147457;-0,335926143;-0,867554147;-0,939335133;-0,836193623;-0,694729098;0,661404209;0,630301874;0,703332311;0,644466484;0,691192936;0,587237741;0,46855931;0,256240788;0,057522136;-0,040253427;-0,302399446;-0,332690264;-0,169575945;-0,249536623;-0,342657311;-0,706594396;-0,878542293;-1,161949624;-1,203838229;-1,137925304;-1,073107253;-1,252022941;-1,282767349;-1,441046031;-0,41444578;-0,594166166;-0,310614214;-0,483960263;-0,939061076;-1,030838152;-0,957181834;-1,136186681;-1,172509628;-1,243841656;-1,29497519;-1,199410875;6,547691988;6,579014376;6,618816557;6,664073793;6,712773634;6,762152341;6,817797971;6,876570183;6,928448881;6,974043622;7,028210138;7,093289164;8,032960571;8,070051058;8,117788144;8,17262768;8,231356703;8,290755683;8,355960408;8,424743039;8,484909663;8,53743791;8,593378551;8,655583684;9,627259978;9,654987766;9,68990293;9,72945348;9,771819703;9,814528688;9,861789386;9,911521261;9,958316283;10,001841686;10,044753755;10,088743066;10,220601153;10,527891623;10,859911031;11,20502886;11,533192547;11,778368808;11,916167883;11,952719237;11,899246786;11,784323351;11,591137048;11,405110881;10,843652078;11,087422612;11,34860724;11,617389942;11,870209136;12,060029749;12,167978134;12,1985805;12,160731799;12,073827967;11,92736427;11,783980871;11,588099582;11,670357371;11,756870093;11,844050199;11,924140822;11,985155715;12,022017757;12,03621778;12,030477319;12,008323381;11,967979937;11,926053641
0,074;-0,549;-0,557;-0,515;-0,25;0,593;0,049;-0,693;-1,071;-1,014;-0,87;-0,366;-1,599596658;-1,46534665;-1,254688285;-1,335807233;-1,012628116;-0,758765264;-0,623770562;-0,636700372;-0,982983541;-0,792740568;-1,164375465;-1,686415127;-0,33630376;-0,020228549;0,208702549;0,393845485;0,081190478;-0,059428009;-0,149889523;-0,172817495;-0,051360935;-0,306570598;-0,092270369;-0,142486529;0,470289807;0,26931521;0,073628622;0,219782135;0,294651026;0,441469036;0,45217858;0,517883884;0,602089338;0,623552287;0,702841542;0,999731694;-0,686299807;-0,592445873;-0,650841454;-0,635968968;-0,460277612;-0,347277963;-0,257104797;-0,264562388;-0,255826063;-0,136239453;0,012966014;0,11627213;-0,144904112;-0,103684312;-0,17164395;0,014866015;-0,062531966;-0,138999649;-0,200900811;-0,214147457;-0,335926143;-0,867554147;-0,939335133;-0,836193623;0,705598782;0,661404209;0,630301874;0,703332311;0,644466484;0,691192936;0,587237741;0,46855931;0,256240788;0,057522136;-0,040253427;-0,302399446;0,019684759;-0,169575945;-0,249536623;-0,342657311;-0,706594396;-0,878542293;-1,161949624;-1,203838229;-1,137925304;-1,073107253;-1,252022941;-1,282767349;-0,211787306;-0,41444578;-0,594166166;-0,310614214;-0,483960263;-0,939061076;-1,030838152;-0,957181834;-1,136186681;-1,172509628;-1,243841656;-1,29497519;6,520170734;6,547691988;6,579014376;6,618816557;6,664073793;6,712773634;6,762152341;6,817797971;6,876570183;6,928448881;6,974043622;7,028210138;8,001487013;8,032960571;8,070051058;8,117788144;8,17262768;8,231356703;8,290755683;8,355960408;8,424743039;8,484909663;8,53743791;8,593378551;9,604835146;9,627259978;9,654987766;9,68990293;9,72945348;9,771819703;9,814528688;9,861789386;9,911521261;9,958316283;10,001841686;10,044753755;9,890736866;10,220601153;10,527891623;10,859911031;11,20502886;11,533192547;11,778368808;11,916167883;11,952719237;11,899246786;11,784323351;11,591137048;10,582497814;10,843652078;11,087422612;11,34860724;11,617389942;11,870209136;12,060029749;12,167978134;12,1985805;12,160731799;12,073827967;11,92736427;11,50105599;11,588099582;11,670357371;11,756870093;11,844050199;11,924140822;11,985155715;12,022017757;12,03621778;12,030477319;12,008323381;11,967979937
-0,017;0,074;-0,549;-0,557;-0,515;-0,25;0,593;0,049;-0,693;-1,071;-1,014;-0,87;-2,066557026;-1,599596658;-1,46534665;-1,254688285;-1,335807233;-1,012628116;-0,758765264;-0,623770562;-0,636700372;-0,982983541;-0,792740568;-1,164375465;0,115306432;-0,33630376;-0,020228549;0,208702549;0,393845485;0,081190478;-0,059428009;-0,149889523;-0,172817495;-0,051360935;-0,306570598;-0,092270369;-0,031898612;0,470289807;0,26931521;0,073628622;0,219782135;0,294651026;0,441469036;0,45217858;0,517883884;0,602089338;0,623552287;0,702841542;-0,695616213;-0,686299807;-0,592445873;-0,650841454;-0,635968968;-0,460277612;-0,347277963;-0,257104797;-0,264562388;-0,255826063;-0,136239453;0,012966014;-0,166702972;-0,144904112;-0,103684312;-0,17164395;0,014866015;-0,062531966;-0,138999649;-0,200900811;-0,214147457;-0,335926143;-0,867554147;-0,939335133;0,707391908;0,705598782;0,661404209;0,630301874;0,703332311;0,644466484;0,691192936;0,587237741;0,46855931;0,256240788;0,057522136;-0,040253427;-0,039045961;0,019684759;-0,169575945;-0,249536623;-0,342657311;-0,706594396;-0,878542293;-1,161949624;-1,203838229;-1,137925304;-1,073107253;-1,252022941;-0,41491632;-0,211787306;-0,41444578;-0,594166166;-0,310614214;-0,483960263;-0,939061076;-1,030838152;-0,957181834;-1,136186681;-1,172509628;-1,243841656;6,49302795;6,520170734;6,547691988;6,579014376;6,618816557;6,664073793;6,712773634;6,762152341;6,817797971;6,876570183;6,928448881;6,974043622;7,972929544;8,001487013;8,032960571;8,070051058;8,117788144;8,17262768;8,231356703;8,290755683;8,355960408;8,424743039;8,484909663;8,53743791;9,58613345;9,604835146;9,627259978;9,654987766;9,68990293;9,72945348;9,771819703;9,814528688;9,861789386;9,911521261;9,958316283;10,001841686;9,554886782;9,890736866;10,220601153;10,527891623;10,859911031;11,20502886;11,533192547;11,778368808;11,916167883;11,952719237;11,899246786;11,784323351;10,315144462;10,582497814;10,843652078;11,087422612;11,34860724;11,617389942;11,870209136;12,060029749;12,167978134;12,1985805;12,160731799;12,073827967;11,411371349;11,50105599;11,588099582;11,670357371;11,756870093;11,844050199;11,924140822;11,985155715;12,022017757;12,03621778;12,030477319;12,008323381
0,447;-0,017;0,074;-0,549;-0,557;-0,515;-0,25;0,593;0,049;-0,693;-1,071;-1,014;-2,019772703;-2,066557026;-1,599596658;-1,46534665;-1,254688285;-1,335807233;-1,012628116;-0,758765264;-0,623770562;-0,636700372;-0,982983541;-0,792740568;-0,242638131;0,115306432;-0,33630376;-0,020228549;0,208702549;0,393845485;0,081190478;-0,059428009;-0,149889523;-0,172817495;-0,051360935;-0,306570598;0,042005586;-0,031898612;0,470289807;0,26931521;0,073628622;0,219782135;0,294651026;0,441469036;0,45217858;0,517883884;0,602089338;0,623552287;-0,555222276;-0,695616213;-0,686299807;-0,592445873;-0,650841454;-0,635968968;-0,460277612;-0,347277963;-0,257104797;-0,264562388;-0,255826063;-0,136239453;-0,333973767;-0,166702972;-0,144904112;-0,103684312;-0,17164395;0,014866015;-0,062531966;-0,138999649;-0,200900811;-0,214147457;-0,335926143;-0,867554147;0,58768374;0,707391908;0,705598782;0,661404209;0,630301874;0,703332311;0,644466484;0,691192936;0,587237741;0,46855931;0,256240788;0,057522136;-0,263633452;-0,039045961;0,019684759;-0,169575945;-0,249536623;-0,342657311;-0,706594396;-0,878542293;-1,161949624;-1,203838229;-1,137925304;-1,073107253;-0,271695235;-0,41491632;-0,211787306;-0,41444578;-0,594166166;-0,310614214;-0,483960263;-0,939061076;-1,030838152;-0,957181834;-1,136186681;-1,172509628;6,471221476;6,49302795;6,520170734;6,547691988;6,579014376;6,618816557;6,664073793;6,712773634;6,762152341;6,817797971;6,876570183;6,928448881;7,951815326;7,972929544;8,001487013;8,032960571;8,070051058;8,117788144;8,17262768;8,231356703;8,290755683;8,355960408;8,424743039;8,484909663;9,573701984;9,58613345;9,604835146;9,627259978;9,654987766;9,68990293;9,72945348;9,771819703;9,814528688;9,861789386;9,911521261;9,958316283;9,188154449;9,554886782;9,890736866;10,220601153;10,527891623;10,859911031;11,20502886;11,533192547;11,778368808;11,916167883;11,952719237;11,899246786;10,024993565;10,315144462;10,582497814;10,843652078;11,087422612;11,34860724;11,617389942;11,870209136;12,060029749;12,167978134;12,1985805;12,160731799;11,315545891;11,411371349;11,50105599;11,588099582;11,670357371;11,756870093;11,844050199;11,924140822;11,985155715;12,022017757;12,03621778;12,030477319
0,681;0,447;-0,017;0,074;-0,549;-0,557;-0,515;-0,25;0,593;0,049;-0,693;-1,071;-2,214635863;-2,019772703;-2,066557026;-1,599596658;-1,46534665;-1,254688285;-1,335807233;-1,012628116;-0,758765264;-0,623770562;-0,636700372;-0,982983541;-0,076020282;-0,242638131;0,115306432;-0,33630376;-0,020228549;0,208702549;0,393845485;0,081190478;-0,059428009;-0,149889523;-0,172817495;-0,051360935;-0,053327119;0,042005586;-0,031898612;0,470289807;0,26931521;0,073628622;0,219782135;0,294651026;0,441469036;0,45217858;0,517883884;0,602089338;-0,532893187;-0,555222276;-0,695616213;-0,686299807;-0,592445873;-0,650841454;-0,635968968;-0,460277612;-0,347277963;-0,257104797;-0,264562388;-0,255826063;-0,348394973;-0,333973767;-0,166702972;-0,144904112;-0,103684312;-0,17164395;0,014866015;-0,062531966;-0,138999649;-0,200900811;-0,214147457;-0,335926143;0,620603403;0,58768374;0,707391908;0,705598782;0,661404209;0,630301874;0,703332311;0,644466484;0,691192936;0,587237741;0,46855931;0,256240788;-0,277080864;-0,263633452;-0,039045961;0,019684759;-0,169575945;-0,249536623;-0,342657311;-0,706594396;-0,878542293;-1,161949624;-1,203838229;-1,137925304;-0,475690529;-0,271695235;-0,41491632;-0,211787306;-0,41444578;-0,594166166;-0,310614214;-0,483960263;-0,939061076;-1,030838152;-0,957181834;-1,136186681;6,461583374;6,471221476;6,49302795;6,520170734;6,547691988;6,579014376;6,618816557;6,664073793;6,712773634;6,762152341;6,817797971;6,876570183;7,940079078;7,951815326;7,972929544;8,001487013;8,032960571;8,070051058;8,117788144;8,17262768;8,231356703;8,290755683;8,355960408;8,424743039;9,565979941;9,573701984;9,58613345;9,604835146;9,627259978;9,654987766;9,68990293;9,72945348;9,771819703;9,814528688;9,861789386;9,911521261;8,873061857;9,188154449;9,554886782;9,890736866;10,220601153;10,527891623;10,859911031;11,20502886;11,533192547;11,778368808;11,916167883;11,952719237;9,771960588;10,024993565;10,315144462;10,582497814;10,843652078;11,087422612;11,34860724;11,617389942;11,870209136;12,060029749;12,167978134;12,1985805;11,229181939;11,315545891;11,411371349;11,50105599;11,588099582;11,670357371;11,756870093;11,844050199;11,924140822;11,985155715;12,022017757;12,03621778
